Seq#,DateTime,TEST,PRODUCT,AC VOLTAGE,AC CURRENT,AC WATT,P.F.,V.THD. %,I.THD. %,DC VOLTAGE,DC CURRENT,DC POWER,EFFICIENCY,PCB TEMP,JUNC TEMP,HOUSING TEMP,X'MER TEMP,ROOM TEMP,TAP,RECIPE
1250,4/12/2021 11:11,0,0,118.74,78.216,9.165,0.987,3.05,17,0.1,4,0,0,32.9,32.6,35.4,31.7,31.7,6,1
1251,4/12/2021 11:11,0,0,118.6,78.143,9.142,0.986,3.08,17,0.1,4,0,0,32.9,32.6,35.3,31.7,31.7,6,1
1252,4/12/2021 11:11,0,0,118.6,78.143,9.142,0.986,3.08,17,0.1,4,0,0,32.9,32.6,35.3,31.7,31.7,6,1
1253,4/12/2021 11:11,0,0,118.54,78.119,9.137,0.986,3.08,17,0.1,4,0,0,32.7,32.6,35.4,31.7,31.7,6,1
1254,4/12/2021 11:11,0,0,118.54,78.119,9.145,0.986,3.14,17,0.1,4,0,0,32.9,32.6,35.3,31.7,31.7,6,1
1255,4/12/2021 11:12,0,0,118.72,78.184,9.101,0.986,3.14,17,0.1,4,0,0,32.8,32.6,35.3,31.7,31.7,6,1
1256,4/12/2021 11:12,0,0,118.93,78.357,9.13,0.986,3.11,17,0.1,4,0,0,32.8,32.6,35.3,31.7,31.7,6,1
1257,4/12/2021 11:12,0,0,118.93,78.357,9.13,0.986,3.11,17,0.1,4,0,0,32.8,32.6,35.3,31.7,31.7,6,1
1258,4/12/2021 11:12,0,0,118.77,78.224,9.167,0.987,3.12,17,0.1,4,0,0,32.8,32.6,35.3,31.7,31.7,6,1
1259,4/12/2021 11:12,0,0,118.77,78.224,9.167,0.987,3.12,17,0.1,4,0,0,32.8,32.6,35.3,31.7,31.7,6,1
1260,4/12/2021 11:12,0,0,118.81,78.361,9.186,0.987,3.12,17,0.1,4,0,0,32.8,32.6,35.3,31.7,31.7,6,1
1261,4/12/2021 11:12,0,0,118.81,78.361,9.186,0.986,3.11,17,0.1,4,0,0,32.9,32.6,35.3,31.8,31.7,6,1
1262,4/12/2021 11:12,0,0,118.52,78.079,9.13,0.987,3.12,17,0.1,4,0,0,32.9,32.6,35.3,31.8,31.7,6,1
1263,4/12/2021 11:12,0,0,118.9,78.317,9.187,0.987,3.11,17,0.1,4,0,0,32.9,32.6,35.4,31.8,31.7,6,1
1264,4/12/2021 11:12,0,0,118.9,78.317,9.187,0.987,3.11,17,0.1,4,0,0,32.9,32.6,35.4,31.8,31.7,6,1
1265,4/12/2021 11:12,0,0,119.13,78.546,9.231,0.987,3.11,17,0.1,4,0,0,33,32.6,35.4,31.8,31.7,6,1
1266,4/12/2021 11:12,0,0,119.18,78.49,9.23,0.987,3.18,17,0.1,4,0,0,32.9,32.6,35.4,31.8,31.7,6,1
1267,4/12/2021 11:12,0,0,119.16,78.554,9.238,0.987,3.12,17,0.1,4,0,0,33,32.6,35.4,31.8,31.7,6,1
1268,4/12/2021 11:12,0,0,119.16,78.554,9.252,0.987,3.21,17,0.1,4,0,0,33,32.6,35.4,31.8,31.7,6,1
1269,4/12/2021 11:12,0,0,119.2,78.686,9.255,0.987,3.21,17,0.1,4,0,0,32.9,32.6,35.5,31.8,31.7,6,1
1270,4/12/2021 11:12,0,0,119.2,78.686,9.252,0.987,3.21,17,0.1,4,0,0,32.9,32.6,35.5,31.8,31.7,6,1
1271,4/12/2021 11:12,0,0,119.2,78.686,9.204,0.987,3.31,17,0.1,4,0,0,33,32.6,35.5,31.8,31.7,6,1
1272,4/12/2021 11:12,0,0,118.92,78.441,9.204,0.987,3.37,17,0.1,4,0,0,33,32.6,35.5,31.8,31.7,6,1
1273,4/12/2021 11:12,0,0,119.12,78.417,9.217,0.987,3.37,17,0.1,4,0,0,32.9,32.6,35.6,31.8,31.7,6,1
1274,4/12/2021 11:12,0,0,119.12,78.417,9.281,0.987,3.37,17,0.1,4,0,0,33,32.6,35.6,31.8,31.7,6,1
1275,4/12/2021 11:12,0,0,118.82,78.361,9.241,0.987,3.36,17,0.1,4,0,0,32.9,32.6,35.6,31.8,31.7,6,1
1276,4/12/2021 11:12,0,0,118.82,78.361,9.241,0.987,3.36,17,0.1,4,0,0,32.9,32.6,35.6,31.8,31.7,6,1
1277,4/12/2021 11:12,0,0,118.89,78.417,9.196,0.986,3.35,18,0.1,4,0,0,32.9,32.6,35.6,31.8,31.7,6,1
1278,4/12/2021 11:12,0,0,118.89,78.417,9.196,0.986,3.35,18,0.1,4,0,0,33.1,32.6,35.6,31.8,31.7,6,1
1279,4/12/2021 11:12,0,0,119.56,78.726,9.222,0.987,3.34,18,0.1,4,0,0,33.1,32.6,35.6,31.9,31.7,6,1
1280,4/12/2021 11:12,0,0,119.24,78.642,9.252,0.987,3.27,17,0.1,4,0,0,33,32.6,35.6,31.8,31.7,6,1
1281,4/12/2021 11:12,0,0,119.47,78.79,9.212,0.987,3.27,17,0.1,4,0,0,33,32.6,35.6,31.8,31.7,6,1
1282,4/12/2021 11:12,0,0,119.47,78.79,9.212,0.987,3.17,17,0.1,4,0,0,33,32.6,35.6,31.8,31.7,6,1
1283,4/12/2021 11:13,0,0,119.84,79.058,9.351,0.987,3.29,17,0.1,4,0,0,33,32.6,35.7,31.7,31.7,6,1
1284,4/12/2021 11:13,0,0,119.84,79.058,9.351,0.987,3.29,17,0.1,4,0,0,33,32.6,35.7,31.7,31.7,6,1
1285,4/12/2021 11:13,0,0,119.49,78.73,9.281,0.987,3.29,17,0.1,4,0,0,33.1,32.6,35.7,31.7,31.7,6,1
1286,4/12/2021 11:13,0,0,119.49,78.73,9.331,0.987,3.34,17,0.1,4,0,0,33.1,32.6,35.7,31.7,31.7,6,1
1287,4/12/2021 11:13,0,0,119.01,78.482,9.252,0.986,3.18,17,0.1,4,0,0,33.1,32.6,35.8,31.7,31.7,6,1
1288,4/12/2021 11:13,0,0,119,78.437,9.207,0.986,3.15,17,0.1,4,0,0,33.1,32.6,35.8,31.7,31.7,6,1
1289,4/12/2021 11:13,0,0,119.28,78.51,9.199,0.987,3.1,17,0.1,4,0,0,33.1,32.6,35.8,31.7,31.7,6,1
1290,4/12/2021 11:13,0,0,119.42,78.638,9.266,0.987,3.1,17,0.1,4,0,0,33.1,32.6,35.8,31.7,31.7,6,1
1291,4/12/2021 11:13,0,0,119.42,78.638,9.27,0.986,3.18,17,0.1,4,0,0,33.1,32.6,35.8,31.7,31.7,6,1
1292,4/12/2021 11:13,0,0,118.75,78.309,9.173,0.986,3.22,17,0.1,4,0,0,33.1,32.6,35.8,31.7,31.7,6,1
1293,4/12/2021 11:13,0,0,119.18,78.433,9.223,0.986,3.22,17,0.1,4,0,0,33.1,32.6,35.8,31.7,31.7,6,1
1294,4/12/2021 11:13,0,0,118.69,78.24,9.161,0.987,3.3,18,0.1,4,0,0,33.1,32.6,35.9,31.7,31.7,6,1
1295,4/12/2021 11:13,0,0,119.43,78.758,9.282,0.986,3.34,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1296,4/12/2021 11:13,0,0,119.43,78.758,9.195,0.987,3.2,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1297,4/12/2021 11:13,0,0,119.43,78.758,9.195,0.987,3.2,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1298,4/12/2021 11:13,0,0,119.18,78.498,9.157,0.987,3.27,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1299,4/12/2021 11:13,0,0,118.94,78.397,9.201,0.987,3.33,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1300,4/12/2021 11:13,0,0,118.34,77.994,9.198,0.987,3.33,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1301,4/12/2021 11:13,0,0,118.31,77.994,9.103,0.987,3.36,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1302,4/12/2021 11:13,0,0,118.31,77.994,9.103,0.987,3.36,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1303,4/12/2021 11:13,0,0,118.31,77.994,9.182,0.987,3.3,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1304,4/12/2021 11:13,0,0,118.24,78.059,9.103,0.986,3.24,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1305,4/12/2021 11:13,0,0,118.92,78.409,9.113,0.986,3.32,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1306,4/12/2021 11:14,0,0,118.86,78.341,9.137,0.986,3.35,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1307,4/12/2021 11:14,0,0,118.44,78.055,9.119,0.986,3.38,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1308,4/12/2021 11:14,0,0,118.83,78.453,9.113,0.986,3.31,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1309,4/12/2021 11:14,0,0,118.74,78.353,9.178,0.986,3.31,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1310,4/12/2021 11:14,0,0,118.74,78.353,9.262,0.987,3.33,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1311,4/12/2021 11:14,0,0,118.52,78.147,9.139,0.987,3.46,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1312,4/12/2021 11:14,0,0,118.52,78.147,9.254,0.987,3.48,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1313,4/12/2021 11:14,0,0,118.44,78.063,9.122,0.987,3.45,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1314,4/12/2021 11:14,0,0,119.21,78.582,9.181,0.987,3.34,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1315,4/12/2021 11:14,0,0,119.22,78.666,9.256,0.987,3.32,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1316,4/12/2021 11:14,0,0,118.68,78.373,9.244,0.987,3.32,17,0.1,5,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1317,4/12/2021 11:14,0,0,118.73,78.409,9.185,0.987,3.35,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1318,4/12/2021 11:14,0,0,118.73,78.409,9.255,0.987,3.3,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1319,4/12/2021 11:14,0,0,118.72,78.325,9.194,0.987,3.38,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1320,4/12/2021 11:14,0,0,119.42,78.798,9.19,0.987,3.38,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1321,4/12/2021 11:14,0,0,118.98,78.498,9.217,0.987,3.4,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1322,4/12/2021 11:14,0,0,119.42,78.654,9.234,0.987,3.34,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1323,4/12/2021 11:14,0,0,119.39,78.762,9.256,0.987,3.41,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1324,4/12/2021 11:14,0,0,119.38,78.834,9.287,0.987,3.37,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1325,4/12/2021 11:15,0,0,118.42,78.244,9.144,0.987,3.37,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1326,4/12/2021 11:15,0,0,118.42,78.244,9.25,0.987,3.35,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1327,4/12/2021 11:15,0,0,118.42,78.244,9.151,0.987,3.35,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1328,4/12/2021 11:15,0,0,118.5,78.264,9.22,0.987,3.36,17,0.1,5,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1329,4/12/2021 11:15,0,0,118.97,78.538,9.173,0.987,3.42,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1330,4/12/2021 11:15,0,0,118.93,78.425,9.156,0.987,3.36,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1331,4/12/2021 11:15,0,0,119.11,78.678,9.249,0.987,3.44,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1332,4/12/2021 11:15,0,0,118.66,78.353,9.174,0.987,3.44,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1333,4/12/2021 11:15,0,0,118.53,78.264,9.152,0.987,3.4,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1334,4/12/2021 11:15,0,0,118.53,78.264,9.252,0.987,3.41,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1335,4/12/2021 11:15,0,0,118.77,78.381,9.22,0.987,3.39,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1336,4/12/2021 11:15,0,0,118.53,78.256,9.154,0.987,3.42,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1337,4/12/2021 11:15,0,0,118.53,78.256,9.154,0.987,3.42,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1338,4/12/2021 11:15,0,0,119.16,78.626,9.203,0.987,3.42,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1339,4/12/2021 11:15,0,0,119.41,78.802,9.286,0.987,3.43,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1340,4/12/2021 11:15,0,0,119.41,78.802,9.201,0.986,3.53,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1341,4/12/2021 11:15,0,0,119.23,78.634,9.25,0.987,3.49,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1342,4/12/2021 11:15,0,0,119.23,78.634,9.25,0.987,3.49,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1343,4/12/2021 11:15,0,0,118.78,78.389,9.246,0.987,3.47,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1344,4/12/2021 11:15,0,0,118.78,78.389,9.246,0.987,3.47,17,0.1,5,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1345,4/12/2021 11:15,0,0,118.44,78.224,9.139,0.986,3.51,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1346,4/12/2021 11:15,0,0,118.57,78.329,9.101,0.986,3.55,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1347,4/12/2021 11:15,0,0,118.84,78.526,9.209,0.986,3.55,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1348,4/12/2021 11:15,0,0,118.84,78.526,9.209,0.986,3.55,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1349,4/12/2021 11:15,0,0,118.84,78.526,9.145,0.986,3.55,18,0.1,5,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1350,4/12/2021 11:16,0,0,118.94,78.586,9.152,0.987,3.53,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1351,4/12/2021 11:16,0,0,118.52,78.276,9.16,0.987,3.48,17,0.1,5,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1352,4/12/2021 11:16,0,0,118.19,78.05,9.174,0.986,3.57,18,0.1,5,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1353,4/12/2021 11:16,0,0,118.44,78.248,9.14,0.986,3.55,18,0.1,5,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1354,4/12/2021 11:16,0,0,118.57,78.252,9.155,0.986,3.55,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1355,4/12/2021 11:16,0,0,119.14,78.786,9.263,0.986,3.52,17,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1356,4/12/2021 11:16,0,0,119.14,78.786,9.157,0.987,3.64,18,0.1,4,0,0,33.2,32.6,35.9,31.7,31.7,6,1
1357,4/12/2021 11:16,0,0,118.65,78.272,9.221,0.986,3.58,17,0.1,4,0,0,33.2,32.6,36,32.1,31.7,6,1
1358,4/12/2021 11:16,0,0,118.99,78.542,9.186,0.987,3.52,17,0.1,4,0,0,33.2,32.6,36,31.9,31.7,6,1
1359,4/12/2021 11:16,0,0,119.18,78.602,9.242,0.987,3.45,17,0.1,4,0,0,33.2,32.6,35.9,31.9,31.7,6,1
1360,4/12/2021 11:16,0,0,118.89,78.453,9.237,0.987,3.47,17,0.1,4,0,0,33.2,32.6,35.9,31.9,31.7,6,1
1361,4/12/2021 11:16,0,0,118.88,78.317,9.185,0.987,3.47,17,0.1,4,0,0,33.2,32.6,36,31.9,31.7,6,1
1362,4/12/2021 11:16,0,0,118.88,78.317,9.168,0.987,3.56,17,0.1,4,0,0,33.2,32.6,36,32,31.7,6,1
1363,4/12/2021 11:16,0,0,118.74,78.381,9.181,0.987,3.5,17,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1364,4/12/2021 11:16,0,0,118.73,78.433,9.185,0.986,3.49,17,0.1,4,0,0,33.2,32.6,35.9,31.8,31.7,6,1
1365,4/12/2021 11:16,0,0,118.7,78.453,9.187,0.987,3.45,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1366,4/12/2021 11:16,0,0,118.6,78.313,9.177,0.986,3.46,17,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1367,4/12/2021 11:16,0,0,118.85,78.514,9.206,0.986,3.46,17,0.1,5,0,0,33.2,32.6,35.9,31.8,31.7,6,1
1368,4/12/2021 11:16,0,0,118.85,78.514,9.185,0.987,3.47,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1369,4/12/2021 11:16,0,0,118.73,78.582,9.205,0.987,3.44,17,0.1,4,0,0,33.2,32.6,35.9,31.9,31.7,6,1
1370,4/12/2021 11:17,0,0,118.06,78.063,9.122,0.987,3.5,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1371,4/12/2021 11:17,0,0,118.09,78.055,9.105,0.987,3.5,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1372,4/12/2021 11:17,0,0,118.09,78.055,9.111,0.986,3.5,18,0.1,4,0,0,33.2,32.6,35.9,31.9,31.7,6,1
1373,4/12/2021 11:17,0,0,118.09,78.055,9.133,0.986,3.55,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1374,4/12/2021 11:17,0,0,118.09,78.055,9.133,0.986,3.55,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1375,4/12/2021 11:17,0,0,118.09,78.055,9.133,0.986,3.55,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1376,4/12/2021 11:17,0,0,118.39,78.357,9.151,0.986,3.55,18,0.1,4,0,0,33.2,32.6,35.9,31.9,31.7,6,1
1377,4/12/2021 11:17,0,0,118.26,78.067,9.106,0.986,3.39,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1378,4/12/2021 11:17,0,0,118.26,78.067,9.11,0.986,3.4,18,0.1,4,0,0,33.2,32.6,35.9,31.9,31.7,6,1
1379,4/12/2021 11:17,0,0,118.22,78.159,9.112,0.986,3.42,17,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1380,4/12/2021 11:17,0,0,118.14,78.131,9.105,0.986,3.42,18,0.1,4,0,0,33.2,32.6,35.9,32,31.7,6,1
1381,4/12/2021 11:17,0,0,118.1,78.026,9.088,0.986,3.44,18,0.1,4,0,0,33.2,32.6,35.9,31.9,31.7,6,1
1382,4/12/2021 11:17,0,0,118.08,78.244,9.113,0.986,3.44,18,0.1,4,0,0,33.2,32.6,36,32,31.7,6,1
1383,4/12/2021 11:17,0,0,118.17,78.159,9.109,0.986,3.46,18,0.1,4,0,0,33.2,32.6,35.9,31.9,31.7,6,1
1384,4/12/2021 11:17,0,0,118.17,78.159,9.101,0.986,3.46,18,0.1,4,0,0,33.2,32.6,36.1,32,31.7,6,1
1385,4/12/2021 11:17,0,0,118.17,78.139,9.103,0.986,3.41,18,0.1,5,0,0,33.2,32.6,36,31.9,31.7,6,1
1386,4/12/2021 11:17,0,0,118.38,78.301,9.144,0.986,3.35,17,0.1,4,0,0,33.2,32.6,36.1,32,31.7,6,1
1387,4/12/2021 11:17,0,0,118.6,78.405,9.222,0.986,3.3,17,0.1,4,0,0,33.2,32.6,36,31.9,31.7,6,1
1388,4/12/2021 11:17,0,0,119.05,78.61,9.233,0.987,3.27,17,0.1,4,0,0,33.2,32.6,36.2,31.9,31.7,6,1
1389,4/12/2021 11:17,0,0,118.75,78.385,9.178,0.987,3.37,17,0.1,4,0,0,33.2,32.6,36.2,32,31.7,6,1
1390,4/12/2021 11:17,0,0,118.88,78.646,9.224,0.987,3.37,17,0.1,4,0,0,33.2,32.6,36.1,31.8,31.7,6,1
1391,4/12/2021 11:17,0,0,118.88,78.646,9.224,0.987,3.37,17,0.1,4,0,0,33.2,32.6,36.1,31.8,31.7,6,1
1392,4/12/2021 11:18,0,0,118.8,78.538,9.205,0.987,3.37,17,0.1,4,0,0,33.2,32.6,36.2,32,31.7,6,1
1393,4/12/2021 11:18,0,0,118.8,78.538,9.205,0.987,3.37,17,0.1,4,0,0,33.2,32.6,36.2,32,31.7,6,1
1394,4/12/2021 11:18,0,0,118.8,78.538,9.182,0.987,3.27,17,0.1,4,0,0,33.2,32.6,36.3,32,31.7,6,1
1395,4/12/2021 11:18,0,0,118.97,78.674,9.178,0.986,3.34,17,0.1,4,0,0,33.2,32.6,36.3,32,31.7,6,1
1396,4/12/2021 11:18,0,0,118.67,78.405,9.225,0.987,3.35,17,0.1,5,0,0,33.2,32.6,36.4,32,31.7,6,1
1397,4/12/2021 11:18,0,0,118.76,78.642,9.216,0.987,3.38,17,0.1,5,0,0,33.2,32.6,36.4,32,31.7,6,1
1398,4/12/2021 11:18,0,0,118.76,78.642,9.216,0.987,3.38,17,0.1,5,0,0,33.2,32.6,36.4,32,31.7,6,1
1399,4/12/2021 11:18,0,0,118.79,78.461,9.197,0.987,3.34,17,0.1,4,0,0,33.2,32.6,36.4,32,31.7,6,1
1400,4/12/2021 11:18,0,0,118.79,78.461,9.197,0.987,3.34,17,0.1,4,0,0,33.2,32.6,36.4,32,31.7,6,1
1401,4/12/2021 11:18,0,0,118.93,78.594,9.221,0.987,3.34,17,0.1,4,0,0,33.2,32.6,36.4,32,31.7,6,1
1402,4/12/2021 11:18,0,0,118.93,78.594,9.215,0.987,3.34,17,0.1,4,0,0,33.2,32.6,36.4,32,31.7,6,1
1403,4/12/2021 11:18,0,0,118.98,78.654,9.231,0.986,3.37,17,0.1,4,0,0,33.2,32.6,36.5,32,31.7,6,1
1404,4/12/2021 11:18,0,0,118.98,78.654,9.21,0.987,3.37,17,0.1,4,0,0,33.2,32.6,36.5,32,31.7,6,1
1405,4/12/2021 11:18,0,0,118.98,78.654,9.186,0.987,3.45,17,0.1,5,0,0,33.2,32.6,36.5,32,31.7,6,1
1406,4/12/2021 11:18,0,0,118.98,78.654,9.191,0.987,3.45,17,0.1,5,0,0,33.2,32.6,36.5,32.1,31.7,6,1
1407,4/12/2021 11:18,0,0,118.65,78.494,9.191,0.987,3.45,17,0.1,4,0,0,33.2,32.6,36.5,32.1,31.7,6,1
1408,4/12/2021 11:18,0,0,118.56,78.345,9.164,0.987,3.46,17,0.1,4,0,0,33.2,32.6,36.5,32.1,31.7,6,1
1409,4/12/2021 11:18,0,0,118.66,78.642,9.206,0.987,3.42,17,0.1,4,0,0,33.2,32.6,36.6,32.1,31.7,6,1
1410,4/12/2021 11:18,0,0,118.74,78.473,9.193,0.987,3.4,17,0.1,4,0,0,33.2,32.6,36.6,32.1,31.7,6,1
1411,4/12/2021 11:18,0,0,118.74,78.473,9.175,0.986,3.4,17,0.1,4,0,0,33.2,32.6,36.6,32.1,31.7,6,1
1412,4/12/2021 11:18,0,0,118.74,78.473,9.217,0.986,3.4,17,0.1,4,0,0,33.2,32.6,36.6,32.1,31.7,6,1
1413,4/12/2021 11:18,0,0,118.74,78.473,9.246,0.986,3.35,17,0.1,5,0,0,33.2,32.6,36.6,32.1,31.7,6,1
1414,4/12/2021 11:18,0,0,119.14,78.646,9.191,0.987,3.34,17,0.1,5,0,0,33.2,32.6,36.6,32.1,31.7,6,1
1415,4/12/2021 11:18,0,0,119.01,78.562,9.222,0.986,3.34,17,0.1,5,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1416,4/12/2021 11:18,0,0,119.01,78.562,9.222,0.986,3.21,17,0.1,5,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1417,4/12/2021 11:18,0,0,119.16,78.614,9.226,0.986,3.15,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1418,4/12/2021 11:18,0,0,119.25,78.894,9.28,0.986,3.15,17,0.1,5,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1419,4/12/2021 11:18,0,0,119.25,78.894,9.28,0.986,3.15,17,0.1,5,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1420,4/12/2021 11:18,0,0,119.62,78.878,9.263,0.986,3.23,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1421,4/12/2021 11:18,0,0,119.62,78.878,9.263,0.986,3.25,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1422,4/12/2021 11:19,0,0,119.08,78.646,9.237,0.986,3.29,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1423,4/12/2021 11:19,0,0,119.09,78.69,9.213,0.986,3.19,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1424,4/12/2021 11:19,0,0,118.85,78.514,9.205,0.986,3.14,17,0.1,5,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1425,4/12/2021 11:19,0,0,119.05,78.63,9.202,0.986,3.18,17,0.1,5,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1426,4/12/2021 11:19,0,0,118.78,78.429,9.188,0.986,3.23,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1427,4/12/2021 11:19,0,0,119.12,78.59,9.208,0.986,3.23,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1428,4/12/2021 11:19,0,0,118.93,78.57,9.219,0.987,3.2,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1429,4/12/2021 11:19,0,0,118.53,78.333,9.157,0.987,3.23,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1430,4/12/2021 11:19,0,0,118.53,78.333,9.216,0.987,3.32,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1431,4/12/2021 11:19,0,0,118.53,78.333,9.216,0.987,3.32,17,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,6,1
1432,4/12/2021 11:19,0,0,118.47,78.317,1.225,0.763,2.67,14,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,7,1
1433,4/12/2021 11:19,0,0,147.64,94.699,13.837,0.99,2.99,14,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,7,1
1434,4/12/2021 11:19,0,0,147.94,94.895,13.86,0.99,2.99,14,0.1,4,0,0,33.2,32.6,36.6,32.2,31.7,7,1
1435,4/12/2021 11:19,0,0,147.51,94.712,13.826,0.99,3.4,15,0.1,5,0,0,33.2,32.6,36.6,32.4,31.7,7,1
1436,4/12/2021 11:19,0,0,147.51,94.712,13.826,0.99,3.4,15,0.1,5,0,0,33.2,32.6,36.6,32.4,31.7,7,1
1437,4/12/2021 11:19,0,0,147.51,94.712,13.815,0.99,3.4,15,0.1,5,0,0,33.2,32.6,36.6,32.4,31.7,7,1
